text,author,date,like
"What I find ideal about the existing 13"" body is that it fits neatly in a standard hotel room safe, without having to pay extra for them to hold it in their reception safe. So I hope the dimensions of the new 14"" aren't too much bigger.",Gavin Ives,10 ay önce,1
"Really good review because you guys put the review in perspective, that’s exactly what we want to see. Thank you!",Jim Xu,10 ay önce,0
"Every few years I'm in a need of a new phone, or a new computer and I come to Justine's channel. She never ages lol",smithsj227,9 ay önce,1
Wow pretty good review! Thanks for inviting your friend and showcasing his workflow. Mind blown on how seamless raw 8k editing works so well on the new MBP. MBP will work so well for pro users for sure. I don’t think I’m a pro user. I probably would go for a lower end MPB for my needs,PotatoMochi,10 ay önce,0
Any chance of doing some benchmarks for these and doing a video on the results? I think a lot of us would appreciate a video that goes a little more in depth on how powerful these are. Thanks!,soulman902,10 ay önce,0
"when she pulled up the lid, seeing those bezels from a real camera is so much better than the renders in the keynote. the bezels are significantly smaller holyyyy! cant wait to see these in person",casadev24,10 ay önce,85
I was that excited while watching last keynote presenting those MacBooks :) The processor power is quite obvious but the battery life is a true sleeper jaw dropper for sure. 21h !!!,spontanp,10 ay önce,0
"the performance of the base 14"" with raw footage was remarkable. I have a 2010 Mac Pro and a 2010 13"" MacBook Pro. I was going to order a full spec 16"" m1 to replace both but the lower spec 16"" should be fine for me, given the performance of the base model . Thanks for such a fun and informative review, shay.",hagar40,10 ay önce,2
"I think the fully maxed out 14 inch MBP is the way to go. I have a maxed out 13 inch 2018 MBP and I love the size, but the graphics suffer at times, I wish the screen was a little bit larger, and I wish it had MagSafe. The 14 inch MBP solves all of those needs, and it's the perfect size (my GF has a 15 inch maxed out 2018 MBP and I love the graphics performance, but it's too big and heavy, especially for traveling). I do wish that they had put a Touch Bar above the function keys, as I like the ability to use the Touch Bar for video scrubbing, predictive text, and custom mapped shortcuts to do things like take a screenshot. I just hate accidentally touching the Touch Bar, and I miss having function keys.",Scott Dunham,10 ay önce,0
Im glad she actually did some tests and went deeper reviewing these beasts. Props to her.,Felktl09,10 ay önce,2
I was convinced that I had to pass on the new models because of the price here in Denmark. Until you showed the 14” base model which was the only one in my budget range. So thank you for that I’ve bought mine today.,morten thomsen,10 ay önce,5
As someone who decided to save myself some serious money and buy the base 14 inch (with 1TB upgrade) this is exactly the video I needed to see. Confirms my decision as a good one!,Liam T,10 ay önce (düzenlendi),93
Excellent video. Love the way you showed everything and kept it real and lighthearted.,Mike Russell,10 ay önce,0
