text,author,date,like
"Did MS send the review unit? The pen cover isnt even available to buy yet. It will be on sale in a few months. I got burned with the first Duo. I like her as a person but the reviews always seem a bit too positive, never said anything poor about the device. The thing has a ton of flaws",Eric James Alpha,10 ay önce (düzenlendi),0
Ayyy Justine……..huge fan from Bangladesh 🇧🇩,Imrul Khan,10 ay önce,1
Justine lets be real…it’s not that great…but love how you are excited about everything ,rohan ingle,10 ay önce,10
Fold 3 user here. Man..that gap in the middle is unbearable. But dual screen would be really useful if they were optimized properly for this phone,RyanM,10 ay önce,1
Epic hybrid phone!,Alan L,10 ay önce,0
"If Microsoft can get their software right, this could very well be the phone of the year.",ThreeTwentyTech,10 ay önce,6
Great video,Crunchy,10 ay önce,1
"Every “review” is like an iJustine commercial. She’s always excited, everything is always great, and we know she won’t actually use them past the video.",willkid123,10 ay önce,1
The best tech YouTuber ever!!!!!!,Kevin,10 ay önce,0
"the next surface duo 3 should have external screen. like e ink should suffice. and can answer call, take photos, without flip open the device.",Raja Sharidan,10 ay önce,1
"I miss the background, you should keep it in the new studio.",haarp35117,10 ay önce,0
I think it would be the SurfaceTuo,1977NOBODY,10 ay önce (düzenlendi),1
does anybody remember having a DS? this is kind of like the modernized version of it. also i have not owned one before but i love to see if it’ll let me watch youtube and let me play my favorite blocky game EVER. if you think it’s roblocks the. you’re ABSOLUTELY WRONG. AND A GIANT DISAPPOINTMENT.,Cow_Queen2000,10 ay önce,0
Wow it's cool,Apple Iphone,10 ay önce,1
"Every since I watched Marques's video on this, I can't get over the gap between the two displays. It's really bad for reading and consuming other content.",DctrGizmo,10 ay önce,3
"Sat, 23 Oct 2021
    May I say, Ma'am, you seem as lively and pretty as the new iteration of the Duo - Duo2.
 Well, almost.
  And that's why I'm in the UK saying this, because I don't want my ears boxed....",Geoff Adams,10 ay önce,0
basically doing everything the Samsung Note does when working in split view.,Tony,7 ay önce,1
"A little SUS... iJustine ""loves it."" MKBHD ripped it to shreds...",Albert Naranjo,10 ay önce,1
Wait so you can play XBOX games on this thing? ,JoJ LaL,10 ay önce,3
I like the black. I just don't like the camera set up. I need the new generation of phones to have the same camera systems but flush with the rest of the frame.,Palamecia,9 ay önce,0
True Fact : Parents are the only people who never feels Jealous or sad after seeing their child's success️,Click'Me Now⚠️,10 ay önce,7
Your the best person when it came to tec,Jaco Winterbach,10 ay önce,0
"You can always count on Justine to give a positive review no matter how bad the product is.  LOL
“Always look on the bright side of life… do do, do do do do do do!”",James Baker,10 ay önce (düzenlendi),0
"Really, soo cool!",Tudor Coman,7 ay önce,1
I’ve never really seen people buy Microsoft’s surface duo phones. Is this like a limited supply kind of thing?,Brian Fung,10 ay önce,0
"It remains a huge flaw, in my opinion: impossible to take pictures relatively discreetly, without looking like a Japanese tourist with its tablet, since it is impossible to do so when it is opened and turned over. By definition, the cameras would be covered by the other half. And that seems to me to be a crippling daily point! Shame.",elpabar,10 ay önce,1
Great  ,Amazing,10 ay önce,0
"I don’t get this device. What problem is it solving?
Most medium to high end smart phones have better quality cameras.
It’s bulky, so would be a pain to carry around all day and an iPad is far better for media consumption.
Suspect this will bomb like the first one as I just can’t see a market for it.",Phil McWilliam,10 ay önce,2
Nice video iJ!,Campwise05,10 ay önce,0
Making a tablet look like book is like making a car look like a horse.,ANISH DHAKAL C 2,10 ay önce,1
How exciting for that! ,Sydney Helton,10 ay önce,1
I need that iWatch you know .. ️,Zachary Mitchell,10 ay önce,0
that looks more like a small tablet than a phone... too big for such small hands ️,meme GOD,10 ay önce,1
MS should try Neo Win11 instead of this with phone call capability,A J,10 ay önce,0
awesome. i wish this was available in my country,Jason Yu-Gi-Oh!,10 ay önce,1
Who tf cares about the surface after that seeing such an insane knife. Leave the surface and link all ur knives ffs.,Goda Kartik,10 ay önce,2
the way this device doesn’t excite me  here for iJustine,Hazim Abron,10 ay önce,1
"The cameras sadly still suck. I am still using my LG g8x thinq and while it doesn't look as pretty esthetically, it still seems to have more features. And for 400 bucks",GrimmyReaper,5 ay önce,1
Does it comes with a charger?,Stéphane Selikoz,10 ay önce,0
Super cool,Amazing,10 ay önce,0
"It looks cool ,but that's where the fun ends. The price is 1400usd, the camera is not best in class. There is nothing amazing on this device to justify the price",warcrab cyber,10 ay önce,1
"Accidentally found your channel. Felt happy to find another female tech youtuber. I almost subscribed after watching this video. But as feared, this channel is polluted with apple content. ",Arnold M Xavier,10 ay önce,0
"I love Duo 2, it is just second version it is a lot better than the Google Pixel the second version",kim soy Piseth,10 ay önce,0
Awesome ij,DEB V.C,10 ay önce,0
You still have that iPhone you're so excited about back in the day?,The Zombie Guy,10 ay önce,0
"At 1'st I watched review ""Surface 2 DUO"" by iJustine... and WOW!!! Cool!!! 
Then I watched review ""Surface 2 DUO"" by ROZETKED... and... hm... so-so device by NekroSoft... NEXT!!!",Александр,9 ay önce,1
THEY NEED ALOT OF WORK. IF THEY COULD JUST ADD A FRONT SCREEN  AND HAVE A FOLDING SCREEN INFRONT INSTEAD OF THE SPLIT 2 PANELS BECAUSE I'VE USED IT AND WHEN WATCHING ANYTHING IT CUTS OUT THE FACES IN THE MIDDLE,L,9 ay önce,0
,KAYAL PHOTOGRAPHER,10 ay önce,0
can you ditch the iphone and use this device for the next year if you think its so good ,Turtle Power,9 ay önce,1
Microsoft going to sale all the unsold surface Duo 2s to Nintendo.,xguy9,10 ay önce,0
