text,author,date,like
"When a gimbal cannot even do the most basic gimbal move: the low to high shot or high to low shot, you know you're in trouble. This gimbal only has about 20 degrees of tilt either way. So if you only want to film at chest height and film slow subjects whilst keeping it slow yourself, then this is ok. But in every other regard, it's not a good gimbal at all. Don't underestimate how annoying abysmal tilt range can be. ",Matt Bolt,4 ay önce,0
How do you get the slow motion bits in there? Or is that done with an editing program afterwards.,Damon Pattinson,11 ay önce,0
I have so many questions…….. does it hold the iPhone 12 Pro Max even and steady the whole time? I feel like #4 didn’t. Also can I use it with the case I saw you did but was it just for the video or it also works with the case?,Big A,11 ay önce,0
"How strong is the clamp for the phone? 
How much do you trust the magnet on not dropping your phone?",KING MORENO,11 ay önce,0
Imagine buying the previous version dji om 4 a month before the om 5 launch! Yes that's me!,Ebin Baby,11 ay önce,0
If they’re putting this one out then there must be a pocket 3 coming out real soon,Jem Adriano,11 ay önce,0
oh my god ... ur review is so awesome! loving it,technical unitUPY,9 ay önce,1
@iJustine to me you are really the best reviewer. I enjoy every video you post. Are u excited for the iphone 13?,Jaka Rojko,11 ay önce,2
Awesome!! Got to go get one now! Amazing video,Cameron Taylor,11 ay önce,0
Owww.....just awesome ...both...the video and the 5 review..,Arif Ahamed,11 ay önce,0
wow; this gimbal is so great.,Gbs vlogs,11 ay önce,0
Can’t wait to get it I went to the store yesterday to buy the osmo 4 without knowing the 5 was coming out good thing I decided to wait  can’t wait to try it,Brandon Huitron,11 ay önce,5
Imagine extending the stick and the phone falls down because of the magnetic mechanism,codm warrior,11 ay önce,0
Just purchased one ten minutes ago..I have gone a bit gadget crazy last few weeks. Bought the DJI MAVIC 3 too!! Thanks for the videos.,Mavericks Drone.,8 ay önce,0
"going back to the past and watching your old videos from 12 or 13 years ago, when I was 10 or 11 years old, watching those music videos that you made I really liked, it would be very good if you could make a music video again in these times, with the quality that you give us a music video of yours at this time would be level, Beyonce ",Jorge Herrera,11 ay önce,1
Amazing review can’t wait to get it,Brandon Huitron,11 ay önce,2
Very nice review ! Thank you !,MusicAndOtherColors,5 ay önce,0
Really great  my favourite items DJI OM 5,KISHAN MAIYAD,11 ay önce,1
Are you able to film in dolby vision HDR in the DJI app?,Slider 27,11 ay önce,0
"Tech YouTubers :test products inside studios

Justine :hawaii is good",Konnos Milo,11 ay önce,0
This is such a great review thank you. Will it hold the fold 3?,Yarn Dragons Creations,11 ay önce,0
"That scene with the guy was pure meme material. It took me a few tries to get just the right screenshots, but I finally had what I needed to make meme.

It’s up on Twitter now; on Justine’s tweet about this video.",Jordan Bergstrom,11 ay önce,0
"@iJustine  , would you mind sharing the product link of the selfie light accessory you have used?",Shreevathsa Jayanna,11 ay önce (düzenlendi),0
I think the om 5 is super cool but  is it just me or is the video footage kind of fuzzy / slightly out of focus ?  I had a similar issue with the older model .. the om3 and the in built stabilization on the iPhone seems to counter act with the gimbal so the video footage doesn’t look as good it should be.,Sami.t95,11 ay önce,0
Her face when that guy started screaming while walking by ,Budooby,11 ay önce,101
"Crying with laughter with your reaction to the nutty guy walking past. So funny, you should have asked him to do your next review. ",Manni Pearce,11 ay önce,76
"WOW, Jus! You've uploaded a video 3 days in a row! I'm amazed! You just made my day!",Miguel José,11 ay önce,1
Love your vids Justine️,Jay Davey,11 ay önce,0
"Hi Justine, im a huge fan of you. For the cloneme pano, the phone/gimbal is tilted towards the sky, i tried adjusting it to cover more of the grounds but it doesnt work. You have any thoughts about this?",Doc Pepz,2 gün önce,0
You are the first to review this product. It's great!,Dương Văn Quang,11 ay önce,0
Nice. Can the DJI app used behind while using other apps like Zoom or WhatsApp? The other smaller gimbal that I'm looking at is powervision S1.,Neutral User,11 ay önce,0
"Im planning on getting osmo mobile 5 but after watching this video, I can see that the phone is only attached magnetically. My question is, will my iPhone 12 pro max fall off easily if im using this gimbal and accidentally bump off another person? Will the magnet secure my phone enough? Thanks for answering :)",ryanrayban,6 ay önce (düzenlendi),1
wow that's a cool gimbal iJustin. many many Love from Bangladesh ,Justin Jahid,11 ay önce,0
SOLD !! solely due to you .. Love your work. ( still using Osmos first generation)  But we are upgrading for our BTS work.. Great job,HDworldmedia Companies,11 ay önce,0
Where can I buy the light phone mount? It is very nice one,JW and King Ghidorah,11 ay önce,0
"Great video! I have an iPhone 13 Mini, with a case it weighs about 160g - will this be too light for the gimbal as the Mini isn’t listed on the compatible devices list? Thanks :)",Ocean Media,8 ay önce,1
Can you see the gimbal if you’re shooting in the wide angle lens though? :),Ozzman247,9 ay önce,0
Do you recommend upgrading from the OM4 to OM5?,Sandra Barney,1 ay önce,1
Pause function save lots of time later and storage space; does DJI OM 5 have pause function in video recording mode?,etalkmtb,9 ay önce,0
That thing is cool I want one.  I still use a good old selfie stick with my phone.  This video is crazy though!  So someone broke into her car and some crazy dude is yelling random crap walking the streets.  No wonder you wanted to go to Hawaii.  You live in a scary area lol.  Love your videos you always do such a great job with them.,SquidsVille,11 ay önce,0
I like the vertigo effect! Super nice,Andy Aksen,11 ay önce,0
Haha love your reaction to the extender haha,JJ Lat,11 ay önce,0
Great unboxing! I wanna experience the om5 too!,Louis Frantz,11 ay önce,0
"Cool video!, Would like to see the differences with OM4 and if it is worth to upgrade",polluxtroy2010,11 ay önce,2
I still have the first one and have been thinking on upgrading this might be the one,Diego Ortiz,11 ay önce,0
"Nice review! I noticed your phone (12 Pro Max?) had a case on in the beginning, but in the later scenes it was careless. Did the OM 5 have issues with it with the case on?",Bill Heiser,11 ay önce,2
I bought it and I’m back watching this review,Michael Østergaard,9 ay önce,0
"Can you give me the link for the phone mount with the light, thanks, great video",Luis Ernesto Martinez,11 ay önce,1
Waiting on mine to arrive. Ordered it the day it was announced. Can’t wait.,RickAtlanta,11 ay önce,0
"Spew, a new model to keep up with, time to flog my 3 and 4 models to fund my DJI addiction…",Brian Piddick,11 ay önce,0
I’d be up for a full breakdown video of you and Jenna’s hiking gear.,John Doe,10 ay önce,1
