text,author,date,like
Nice unboxing your are very happy to receive this gift ,Jean-Claude Henriques,9 ay önce,0
Do they both use the same type of joycons?,Paola,7 ay önce,0
Love your videos I relate to the childhood joy also I love wario's photo finish 7:20 at the end relatable when I played Mario kart 64,Super Mario Gamer,9 ay önce,1
I love mine well I love all 5 of mine lol but the new switch is very nice.,Silver,9 ay önce,0
Nothing can beat Akamai cartridge based video game player and controller….,Santosh Parvatikar,9 ay önce,0
Nice video iJ!,Campwise05,9 ay önce,0
I'm mega temted to upgrade my switch. mainly for the bigger kickstns and not the wobbly ez to break default one. Would the upgrade be worth it Justine especially since i broke my kickstand once before on my og og switch?,CreatieveSteve619,9 ay önce (düzenlendi),0
I love your videos,SEAN_THEGAMER_YT,9 ay önce,0
"Great to see your greatness again Justine! Brilliant as always, never stop posting! You are so beautiful Justine! ",Typhoon Pilot,9 ay önce (düzenlendi),0
Ur great ijustine and u remind me of my childhood too coz I had Nintendo 64 and mario kart 64 it was awesome great days back then great video thank u and thumbs up,Jamal Shedid,9 ay önce,0
"I'm an adult gamer too. The non-adult gamers out there who scratch or shake their heads at adult gamers crack me up. While they are judging us or feeling sorry for us we are having the best time. As for the OLED Switch, I think it's nice but I don't have any problems with my current Switch so I have no reason to upgrade.",Cruzan9,7 ay önce,0
"Hey when you got the new one, did it come with games or did you have to buy them. If yes where did you buy them?",Fatima Aljarrah,6 ay önce,0
"I don’t understand how Nintendo expects to stay competitive selling a console with outdated hardware for more money than a Xbox series s and 50 dollars less than the all digital ps5. Nintendo has gotten away doing that since the Xbox and PlayStation were way more, but now the switch costs as much as those consoles, it can’t. But enough negativity, I love the n64, it was my first introduction to older consoles",Sybsygst Gstsgysg,9 ay önce,0
I finally beat Zelda on Christmas Day I was so happy and no one else really cared ,Roblox_Showcases_Gameplay,7 ay önce,0
Remember the time when Justine said “imagine if we had white Joy-Cons” (believe that’s what Justine said) well there are white Joy-cons now lol,Zelda Mysterious,1 ay önce (düzenlendi),2
