text,author,date,like
"I just priced that RAID ThunderBlade, and my eyes went . LOL I guess I need to keep shopping around. A bit out of my price range. The specs look impressive though!",Jeffrey Ward,8 ay önce,2
Has your Mac Pro been turned into a a hard drive stand? ,nTV,9 ay önce,4
Would consider if the MX Keys Mini had Touch ID - so used to it now on my M1 24” iMac keyboard - assume Touch ID is proprietary to Apple,tjd3434,9 ay önce,0
They should make one with a number keypad. I love to crunch numbers on the fly ,Alan L,9 ay önce,1
I love ️ the way you edit  your video I love  watching your video you make amazing  video you make awesome  video you make amazing  video,Saleita Smith,9 ay önce,1
Beautiful Accessories ,Ghita Aster,9 ay önce,1
When does ijustine test universal control with the new keyboards ?,Alexander Hilberger,9 ay önce,0
Not usually a fan of TKL keyboards but these do seem nice though!,Lurick,9 ay önce,2
"I got MX Keys mini and MX Master 3, I think it's the best combo for everyday use/work.",Browney,9 ay önce (düzenlendi),0
Hi Justine I was just wondering when you will be putting the 16 inch M1 max  through its paces thank you I’m eager to see what you think I’ll see what I can do,Matt Lemos,9 ay önce,7
That's so cool!! Cant believe the Logitech keyboard works with mac and the iPad!,Ishveer Bhogal,9 ay önce,1
Can you do a full day of how you use the power and the setup please?,Catalyst X,9 ay önce,0
Justine has blessed us with a lot of videos this week. She must really love us.,Randy Ragsdale,9 ay önce,0
I really liked how she is using her Mac Pro as a stand for her hard drives.,Naveen Gupta,9 ay önce,3
That would go great with my $12k monitor set up…,Italo de Paula Filho,9 ay önce,0
"You got a dangerous assassin knife there. But great review, love the silver white keyboard ",Paterne YAO,9 ay önce,1
3:18 Like how she says ‘I like that it has a scroll wheel on it.’ Because she’s probably used to always using the apple Magic Mouse,Jason,9 ay önce,2
ok so justine in this video suggests accessories for those that want to work with their macbook pro but only through a display connected to the macbook (e.g the pro display XDR). so i think that if you just wanna work on your macbook pro you dont need them!,MLTN,9 ay önce,1
"And your workspace is awesome, is that an Ikea tabel?? :)",Robert Ekeroth,9 ay önce,0
"I hav the MX keys and it's by far, THE BEST keyboard I've ever put my hands on.",Iliana B.,9 ay önce,0
I LOVE THE LOOK OF THIS MACBOOK ITS AMAZING,ReaperTK,9 ay önce,0
"Justine 2021: I can’t believe we used 512gb.
Justine 2031: I cant believe we used 1tb now we use 20tb",Kenley Tui,9 ay önce,1
Love your channel!  I remember you were in the intro for the Legendary Shots 6 video back in September 2010.  Wow time flies haha,TheBallers131,9 ay önce,0
justine seeing your face gives me so much joy because you were a big part of my childhood!! love you always,oreosandmilk<3,8 ay önce,0
"really like the MX Keys mini, can it work with my iPad pro?",Lydia W,9 ay önce,1
Awesome desk setup. I like your new desk setup with your Mac Studio and Studio display.,Matt Halpain,1 ay önce,0
Hi  @iJustine I have a question between the MacBook Pro 14 or 16 inch which one should I choose for video editing?,Mr_Shanefrost,8 ay önce,0
Do you leave your macbook m1 max plugged in all the time (unless you go out with it)? I'm a complete luddite but would love some advice about how to protect the battery over time!,Tex,8 ay önce,0
Certainly a very affordable setup!! ,Rodrigo Macedo,9 ay önce (düzenlendi),0
I like the videos but all these amazing toys makes one jealous sometimes.,Nick Ice,9 ay önce,1
Do you prefer the Logitech keyboard or the Apple one? The Logitech one looks dope!,Pranav Gupta,9 ay önce (düzenlendi),16
Lol if I saw this a decade ago I would’ve thought that storage was her Comp and the MacBook was the external storage ,choco,9 ay önce,1
I can’t be the only one that thinks she can build a whole house with all the Apple boxes she has lying around her house ,Khobie Anderson,9 ay önce,5
Can you not use one Thunderbolt Port for 2 Pro Display XDR’s using a Thunderbolt 4 dock? I think this was possible on the old MacBook Pro 16 inch.,Crafter 89,9 ay önce (düzenlendi),2
