text,author,date,like
this is in awesome new generation tiny camera,JL’5,11 ay önce (düzenlendi),0
Okay I really think I need this. I like the necklace idea. Great video Justine,SinJon,11 ay önce,0
"Actually this is pretty fire, i have the Osmo rn might switch",Ussuri,11 ay önce,2
"Love it!! one questions was all the audio from the ""vlog"" part from the insta360 GO2?",ZoeRikardo,11 ay önce,0
I like this color grading for this video so much!,Zilin Huang,11 ay önce,0
Ijustine always makes me spend my money,Delany,11 ay önce,1
The video quality from the tiny camera is incredible,Edward Sanchez Productions,11 ay önce,0
Wow!  You got some awesome shots of Hawaii there Justine!  Just beautiful!,Skyechaser L,11 ay önce,0
these cameras are very cool ,CONSA205,11 ay önce,0
Stellar. Well done!,Doug Scott,11 ay önce,0
That's incredible video quality..much better than smartphone,Lolp Lo,11 ay önce,0
"Aloha, LOL, Justine with the camera mag clipped to her top - COOL! Loved the dolphins  I did the Koko Head trail back in 2017 - views from the top were unbelievable ",ecopenny,11 ay önce,7
"Hi from Hawaii! I had no idea you were here! Glad to see you enjoyed your trip our beautiful islands. Btw, the footage is amazing for such a small camera!",MatchaTanaka2698,11 ay önce,0
"amazing video. sorry, how did you upload and edit it, which software? and music from? im starting out. thanks.",Spirit Travels.,10 ay önce,0
The Hawaii video looks amazing!! I might just buy this instead a GoPro,Wim Sadmojo,11 ay önce,0
I can't see this being best action camera. Some scenes have a lot of noise and most shots have too much curve distortion. You did a nice job of creating the video though Justine! Some nice scenery too.,Route5,10 ay önce,0
"Those dolphin shots are so underrated!! A view that you’d never see! 

also.. ..the secret beach? I was at Kualoa Ranch",Jayden Khuu,11 ay önce,0
"So cool!! Loved the shots of the dolphins <3 Yeah, I think that was an octopus tentacle that you hit with the camera. :)",Debrosi,11 ay önce,2
Amazing review justin,Benjamin Taila,10 ay önce,0
I've missed your vlogs soooo much and I'm definitely sold on this camera!,Trish204,11 ay önce,0
"iJustine is my favourite youtuber ,",malik khan,11 ay önce,1
"WOW, Great video. So just to confirm, what is the VLOG video quality? Sorry if I missed it. I know there are different settings. Just curious.  Love your channel. And I am jealous of you being in Hawaii. So beautiful, oh and the scenery is amazing also.",CybrJames,11 ay önce,0
Cool footage! I feel the wanderlust……,GalvanInk,11 ay önce,0
"Come here for review , love the smaller size and result of the camera. But... God,  Justine you look prettier on this video , love the smile ️",Bils,11 ay önce,1
The dolphin shots are amazing!,Nancy Urchak,11 ay önce,0
Nice camera!,Torsee,11 ay önce,0
Awesome shots with those dolphins ,eSPE tech,11 ay önce,0
"Since I didn't hear it or see it: ND stands for ""neutral density"" filters.  The idea being that you want a filter that is ""grey"" in that it blocks the same amount of all colors of light.  Think of like a theater ""red"" filter.  That blocks everything that isn't red, so you get red light.  (Imagine other colors here).  
This is designed so that a super super bright light (like the sun, or the moon maybe?) is 1000 or 10000 or 1000000 times fainter than it usually would be, so then your camera can take a picture and see sunspots, or moon craters, or like, Jenna on a beach, under the noon-day Hawaii sun.",asdfasdf1331,11 ay önce (düzenlendi),0
Is it waterproof? Because maybe the magnet will stop working and you say goodbye to the camera ,Will_YT,11 ay önce,0
Hawaii is so beautiful love the 360 camera ,Miss tea,11 ay önce,1
"When strangers ask you what’s that - just say go pro

Otherwise it will be really confusing",Rohit Kumar,9 ay önce,1
The dolphins  Omg how beautiful was that scene. Wow. So cute swimming along side.,GEMINI 1978,11 ay önce,2
Love the necklace idea for first person point of view :),Molly Fitz Brown,11 ay önce,0
Love the Justine montages ...Raise your hand ,Onan ARIAS,11 ay önce (düzenlendi),0
"Please, can you go to the Art Museum?  It's downtown-ish, but it's so good, and I think an iJustine video would get more people going there, and it's such a wonderful place, and you can see a number of cool paintings (and sculpture.  and other things)?",asdfasdf1331,11 ay önce,0
Hey Justine I love your videos!!!! Can you do a baking video?,Lexi Bienvenu,11 ay önce,0
Start your vlog channel!! Daily vlogging  u r just amazing,Nitin Joshi,11 ay önce,0
"Hey, how did you manage to cop up with the 15 min battery backup of the cam. I know it can be recharge with the case but for that you need to keep it in the case for 30 min. Please share if thr backup was a issue with thr compromise of the footage opportunities.",Somansh Gupta,11 ay önce,0
Love you’re videos,Nandster,11 ay önce,0
Ok. I was enjoying ro and justine 's collabs lately .,Fida Fathima,11 ay önce,18
Mam am your big fan mam you're sharing  very beautiful knowledge,abhishek kumar sinha,11 ay önce,0
"iJustine is a queen. She don’t age, she don’t sweat.",jc,11 ay önce,25
i love doing the koko head trail i do it every week lol,Dustyn Ladines,11 ay önce,0
Really great ,KISHAN MAIYAD,11 ay önce,1
كلش حلوه ,Mastafa Ahmed,11 ay önce,1
hi. are you using an external mic or it’s the mic of the go 2 you were using?,Quelly Mojica,9 ay önce,0
Wowwww ,Nazanin Rahimi,11 ay önce,0
You're awesome ️,Ahmed Essam,10 ay önce,0
"You smashed it Justine , hope your ok",DM Productions,11 ay önce,1
"Ive watched some of your content in the past, but i mainly came here for the camera review, which was good btw.

That said, after watching this, and i dont normally comment on peoples appearances because everyone has their own look or whatever. I've noticed over the years that your look is pretty consistent, but you need to know... Your style for travel and hiking is wayyyy more attractive than your typical video appearance. You can take that as a slight toward your normal look or a compliment to what you probably considered ""dressing down"". But you arent bad looking either way, so please just take it as a general statement.",Torka,9 ay önce,0
ijustine can you please make a video about the ipod touch 1g its super awesome!!,object Nico,11 ay önce,0
Splendid & Thanks :),krishnan srinivasan,11 ay önce (düzenlendi),0
Great video..amazing dolphin shots..love your energy.  Why was Jenna so grumpy?,Nina Brooks,11 ay önce,0
Are the mic quality is good or you used external mic for this video,SUBRAMANIAN A,11 ay önce,0
"Very nice! The audio in the vlog section, was that the Insta 360 as well?",Anders Bråthen,11 ay önce,0
Is the overheating been solve? It can only use about 10 mins before overheating starts and shut down.,Hon-Kiong Ho,6 ay önce,1
How much time did you spend editing the final video?,J. Landon Messal,11 ay önce,0
What’s the better choice dji pocket 2 or insta 360 go 2 or hero 9 ?? Or should we wait on the hero 10,GamingwarzLA,11 ay önce,1
How's battery  performance?,Muhammad Huzaifa,11 ay önce,0
I've made these hikes. Great trip!,Chris Leiter,11 ay önce,1
Nice video iJ!,Campwise05,11 ay önce,0
What a beautiful trip️️,Matti P,11 ay önce,0
The dolphins swimming alongside were amazing.,Come Together,11 ay önce,0
You can have it on and recording going through security in the airport?,Fonzie skate & surf,1 ay önce,0
Quiero uno y quiero vacaciones así,Carlos Le Mare,11 ay önce,0
Can we use insta360 mount on airplane windows?,AvGeek Toby,1 ay önce,0
Awesome. Just awesome.,JK,11 ay önce,0
Thanks for taking me to Hawaii ,Chris Wilkinson,11 ay önce,0
