text,author,date,like
Wow I need to buy a new camera this looks awesome,Alex Singh,10 ay önce,0
Be a great man  so that he can fulfill every desire of his parents ,أميرة الرقص.dancing princess,10 ay önce,0
wow 2 vids a day! Keep the grind on going!,Rick,10 ay önce,3
WOW MAN! THIS CAMERA IS AMAZING!,Jonathan Cortez,10 ay önce,0
Thank you so much for posting so frequently love you,Fun with Milan,10 ay önce,1
NICE VIDEO JUS!,,10 ay önce,110
"You need to get tthe DJi RONIN 4D, it is definitely something that would take your content to the next level x3",RightCopy,10 ay önce,5
"Its going on my Christmas list, I hope Santa brings it as I cant afford it lol",,10 ay önce,1
"Justine you are amazing few days back you showed MacBook Pro that u like most and now this camera Sony M4, I was waiting for more than a year 
I will work hard to get these and make more content 
Thanks for amazing video",Auto Tech World,10 ay önce,0
The QUALITY in this video is beyond words!!!!,The Christian Pianist,10 ay önce,0
Why is every new camera released quoted as a “Creator’s Dream Camera”……Well until the next one is released…,Haggis305,10 ay önce,1
definitely need this a74!!! The power it has!!!,Harry Vue Media,10 ay önce,0
Love how your so adventurous,Artsbyag,10 ay önce,1
Amazing camera! wondering 6:57 interview section too shot with Sony A7 IV?,Santanu C,10 ay önce (düzenlendi),1
AMAZING!!,Soloist,10 ay önce,0
"This is a natural wonders more than a real review of the Sony A7IV ??
Why not ? Sony is playing around !",Mourad ARGOUB,10 ay önce,0
"does it support dji ronin series 2. that's also a question for creators, who are looking for a cheap als3 alternative",Naveen Gupta,10 ay önce,0
"Right after we just got the A7C...  lol But I can't see myself updating to this.  I know it's a nice camera, but this A7C is just everything I've ever wanted...",Explorenit,10 ay önce,0
What camera where you guys shooting at 5:28 ? Thanks ,Raihan Ullah,9 ay önce,0
"Here to watch and make you happy as requested from your stories, pleasure to serve you my queen ️",ApexStreamerTroll69,10 ay önce,0
"Very nice video 
Justin's videos are the best 
Congratulations for 7M subscriber in advance 
6.96M subscribers",ADITYA MEHTA,10 ay önce,1
quality of this video is unbelievably awesome,Tony,10 ay önce,0
"Okay that intro was Dope! Shout outs to You & Jenna, this camera is NICE!",Johnny Cash III,10 ay önce,0
Was the A7 IV used to film this whole video?,@davidcenaffra,5 ay önce,0
Ooh Fire!,Athithan,10 ay önce,1
Omg I watch your videos A lot and I love the iPhone 13 vid it’s soo amazing,Besties Gaming YT,10 ay önce,1
Thanks for the double upload!,Sreehitha S,10 ay önce,0
That gold-ish detail is so nice,iSkaarf,10 ay önce,0
I thought the A7S III was the dream camera!,jennifergala,10 ay önce,0
"""I dunno why but this makes us feel energised... renewed...""

Yeah, can't think why. (he says from run-down flat, sirens outside and concrete everywhere)",Thomas Clark,10 ay önce,2
OMG I LOVE YOUR VIDEOS! But can you pretty please make a video on the IPad 9th Gen!! I have one and want to see a review really bad!!!,ShArDz_cstewa,10 ay önce,0
"That fire dancer lit the other one's torch using his HAND which was ON FIRE. Then he just casually extinguished his FIRE HAND.

Hawaiians are on a whole other level.",PeacefulPagoda,10 ay önce,2
"Hi, I need advice on choosing a new Apple watch series 7. I have never had an Apple watch before, so I'm very hesitant about which size to choose. I originally wanted to buy a larger 45mm size, but then I was in the Apple Store and when I tried them, the watch was slowly bigger than my wrist. My wrist has a circumference of 145 - 150 mm, it depends on the tightening of the tape and I don't really know what size to take, because it's on the border with a larger size (according to the data on the Apple website). I have to say that I would really like the bigger ones, but the smaller ones looked much better on me and fit me much more. So what size should I choose?",Vojtěch Herzan,10 ay önce,1
Thinking about switching from Nikon! ️,Gevindu xProPlus,10 ay önce,0
Beautiful cinematics but size and price of that damn lens look more like a weapon than a camera lens. LOL,Savage Scientist Programming,10 ay önce (düzenlendi),0
Uh ya just could have said at the beginning of the video that you were shooting over 5 days. Fresh outfits everyday..no problemo You both look Marvelous,Doug Blomgren,10 ay önce,0
"I'm a sucker for new cameras, like I prob won't buy it but the advancements and new feature always gets me excited for when I will be in the market and the choices I'll have. Sony has been making awesome cameras, no doubt. Might finally leave the Canon team after many many years.",Snakpakk,10 ay önce,0
"@ijustine 
Why haven't you done a review on the pixel 6 pro
Hope I could get a phone from you",FOOTBALL HIGHLIGHTS PRO MAX,9 ay önce,0
You just carried Sony cameras in your hands and talked about something unrelated to the topic. Fantastic!,Pavel Ratatoskov,10 ay önce,3
Sometimes I forget how long ago some things happened.,NoahIsBroken,3 ay önce,0
Can everyone agree that the camera is neat and advanced?,Mc_Phantom,10 ay önce,0
Oh my god this camera is stunning,Ally Rene,10 ay önce,0
I see you’re still beautiful as ever!,Connor Fleniken,10 ay önce,0
YASSSSS finally it is here!!! :),Its Indira,10 ay önce,0
