text,author,date,like
"I love this drone but I'm not too sure if it's worth my upgrade from Mavic 2 Pro. These prices are absolutely insane and are unattainable for a lot of people, especially during covid. I'm in Canada and this would be over $5,000 for the Cinematic Edition Mavic 3, with the very base models being about $3,600. At this point in my eyes I have no reason to upgrade from my mavic 2 as it does everything I need. Unless you are a drone professional, I can't see people spending $5,000 to $10,000 on a drone.",youandi06,9 ay önce (düzenlendi),7
Definitely gonna be my next drone,Aelfy Max,9 ay önce,0
Love this. DJI is doing the most.,Ysabelle Cariaga,9 ay önce,11
"Fantastic presentation , but the DJI AIR 2S is absolute amazing video and the mavic 3 doesnt look that WOW factor to be honset",DAVID WOOD,9 ay önce,0
OMG instantly ordered. Cant wait until its 12.11 ,Fernalia,9 ay önce,10
I was freaking stunt of how beautiful is it and how smooth she flying it,Poke Eevee,9 ay önce,0
Nice first look! For next video can you please compare the 1/2 inch sensors footage to the mavic air 2 camera. And then flick to the 4/3rd sensor and show difference maybe…,Ozzy Safa,9 ay önce,3
"This version is a beast, I like it especially 46 hr time flight",Khalid Noer,9 ay önce,0
"Very nice Justine!I love the enthusiasm great personality, you know the technology! Fun to watch… Keep it up I can’t wait to see more!",Scott Brown,9 ay önce (düzenlendi),3
Omg I love this. I own a Mini 2 and im thinking to buy the air 2s but now watching this you really pump me up is just the price that makes me worry  now I don’t know what to do ️️️.,Mamba Rivera,9 ay önce,1
So much fun just watching @iJustine unboxing.,Rj Yee,9 ay önce,0
The price is premium too,Vincy Vinn 🇰🇪,7 ay önce,0
"This case looks big on camera, but most likely bigger in person guys!",Tyler Ford,8 ay önce,0
Never flown a drone before in my life haha and they all look so good what would be the best drone to be my first purchase ?,Lewis Toms,9 ay önce,0
One of the items I've always wanted but never had the courage to buy since I don't know how much I'll actually use it... They are so cool though - great review! ,The Global Notebook,9 ay önce,3
I feel like its just the perfect Mavic 2,Gerardo Loewen,9 ay önce,1
"“Little suspenders”  
Love your work! Keep it up!",TheSoreToe,9 ay önce,1
"I tried the Cine over the weekend, its fantastic with a fantastic price. Using Apple Pro Rez...... 1 minute of video was almost 11 GB",Laszlo Bagi,9 ay önce,1
"great review, I want one now, upgrade time......thanks muck","A Jeep, A Drone, And An Old Man",9 ay önce,2
I wouldn’t dare to take it so high up and so far away from shore ,Michael Østergaard,9 ay önce,1
"ive been thinking about getting one soon for my business, they're getting so good ",HelloGlamorous,9 ay önce,3
"I think that the color of the drone shots can be made brighter , I mean like HDR content",ÂBIN M JOSEPH,9 ay önce,2
I can smell how brand new it is!,n8ivestudmuffin,9 ay önce,1
First look amazing,ASTRONOMY ANGAD,9 ay önce (düzenlendi),0
Great video. Thanks for sharing.,DroneFlyingFinn,6 ay önce,0
"wow, this is The gadget everyone needs..",utshab niroula,9 ay önce,0
Can’t wait to get it ,Savannah Yonko,9 ay önce,7
one of my fav videos Justine ,MenjContent,9 ay önce,1
"Justine I really liked your review but I just wanted to ask what’s the drone you will recommend to use as a beginner and also something cheap 
Lol",EternalFreedom,9 ay önce,0
"I will geht mine next month, very exited! I will get the cine version, you too ? Nice video thx for your inpresions!!!!!!!!!",Noah Heinzberger,9 ay önce,1
"Wonderful video, thank you!!!",Peaceful Warrior,9 ay önce,0
"Looks amazing, but VERY pricey!!",Justin Pulitzer,9 ay önce,0
"We know you got sent this drone, but honestly, can you not just harp on the positives and not mention one flaw! Clearly the image are not that great and signal was not too strong either.",Kevin Masters,9 ay önce,4
I was laughing of how she was really excited about the bag than the drone,NotElement,9 ay önce,2
Amazing ,PSDMithsuka,9 ay önce,1
"Looks great but waaay too expensive.  Not sure the Explore mode footage is much use, didn't look very good quality.",The Rich Maxwell Channel,9 ay önce,1
It's So Beautiful I Want This whole  Setup ,Fardeen,9 ay önce,2
OMG THAT VIDEO QUALITY IS SOO GOOD!!,,9 ay önce,2
You can tell that justine is reallu experienced drone pilot! i would never have my dji mavic go through that under the bridge. My anxiety could never hahahah,SIR,9 ay önce,4
I may be mistaken but I think that Justine likes the new mavic 3 lol. … love her enthusiasm ️,Mike Coshan,9 ay önce (düzenlendi),1
I'm not replacing my Mavic Pro 1 until it can follow me as well as a Skydio.  Performance is fine on the Mavic 1 except in low light,blurglide,9 ay önce,1
In the mean time… Apple doesn’t even give you a charger….,136578268,9 ay önce,0
Thank you for this fine review! I got to know about the details,Kell lLoe,9 ay önce,1
Anyone still miss the old Mavic controllers?,ArtBasics,9 ay önce,0
Loved “if Darth Vader had a pet this would be it”,Almighty NZ,9 ay önce,73
"Alguém sabe onde consigo um desse  de presente, meu aniversário e dia 14",VOO SUAVE,9 ay önce,0
the fly time is still low but definetly my next purchase for black friday 2022,Nemo,9 ay önce,0
"Hi , 
Big fan of yours.. love your unboxing videos.
You should spare some drones as"" give aways""
I really need a mavic . Please ",s srinivash patro,9 ay önce,0
I love these reviews,Aidan Meadows,9 ay önce,0
it's amazing! thanks.,Quocbao Chung,9 ay önce,1
Love it! ,Sydney Helton,9 ay önce,3
Amazing,PETTA LAPUTE official,9 ay önce,1
"i dont really understand the camera talk but ughhh Justine just sold tf out of that drone, i want one ",Alex Projexx,9 ay önce,0
I think they should’ve used the same mavic pro controller,Lets have fun funny Club,7 ay önce,0
I wonder if she knew the price point when she reviewed it. I agree its premium packaging material and bag but its should be at the price point its at $2200 USD for just drone and the package she reviewed is $3000 USD. Unknown if its worth it but its not for the normal drone market at that price and IMO at that price it should include the DJI Smart Controller. No actual consumer of this will be using a phone to fly and its too big for easy travel to use that reasoning.,SunbrightShinobi,9 ay önce,0
Thank you for sharing ,w,9 ay önce,1
"""I know surfers really don't like drones, so I'm gonna try to stay away from them."" . .  .proceeds to fly over surfers.  lol",Dirtboxhor,9 ay önce,10
"DJI sure has made tons of drones already, I have no plans of buying drones but nice vid,Justine.",Ad Den,9 ay önce,1
Awesome ️,LEGENDxABHAY,9 ay önce,2
Ok now we just need the Mini 3 to get updated,Tyler,9 ay önce,1
6:17 I feel like that controller would not fit with my Fold3 phone while the Mavic Mini controller does.,Phil Nolan,9 ay önce,0
Wow this is really great bt I am already use mini 2 ,JIHAD HOSSAIN VLOGS,9 ay önce,1
Finally the almighty Mavic series has a new member,Shrinand Jitekar,9 ay önce,6
"Another dji product review yeaheey!
Dji drone is the best!",Benny James Panisa,9 ay önce,1
Perfect video. Does it have waypoints?,NICK's HIGHTECH,9 ay önce,1
I want this drone,Waleed🦦,9 ay önce,1
Not paying that much 4 it!!!! Definitely sticking with Evo,NOT*YOUR*PROJECT,9 ay önce,0
Great review.  I want!,Shane Bushman,9 ay önce,1
Ok this is an impressive drone. The look and smart packaging,Snakpakk,9 ay önce,3
"Is there anything, ever, that iJustine honestly reviews? It’s always just a drooling  content review.",dietrichris,9 ay önce (düzenlendi),2
This is such a cool drone!!,joseph M,9 ay önce,1
looove unboxing videos!!!,Weekly PositiviTEA,9 ay önce,1
But really can’t wait to get it ,Savannah Yonko,9 ay önce,2
Wish I could afford it ,Messiah ThomaZ,8 ay önce,0
You are so enthusiastic Justine️,ControlFreak 14,9 ay önce,3
"I am excited, thanks Justine!!!",Chris Skowron,9 ay önce,0
"So nobody complaining about the price? The MAvic2 you could get for around 1000$ discounted. Yes the features of the 3 are great, but 2000$ for the base model, and 3000$ for the fly more is insane... That's not the drone enthousiast prices anymore...",Mobi666,9 ay önce,1
The footage looked kinda underwhelming to me? I’m not sure why… I’ve looked at it on multiple displays,kavorka,9 ay önce,0
"still with my og Mavic, if only I waited for a few years to get a drone lmao",Uh uhh,9 ay önce (düzenlendi),0
How do you edit your drone videos because I want to edit mine but don’t know how,Brandon Hernandez,9 ay önce,0
Be a great man  so that he can fulfill every desire of his parents ..,أميرة الرقص.dancing princess,9 ay önce,4
"She gives honest raw opinion, love her hype and she is right, it feels the future has arrived a bit too soon with this drone lol.",Palestachio,9 ay önce,1
"Will the new smart controller be available to purchase as an upgrade? I don’t need the “Cine” version of the M3, but would love to have the new controller.",Jose,9 ay önce,1
 DJI beautiful!,Sarah Young,9 ay önce,1
Amazing clarity,CAPTAIN@AP,9 ay önce,0
Will you be able to use the smart controller with these?,Darth mortis,9 ay önce,1
I hope bigfoot hunters don't get their hands on these or they might find me,Just Some Bigfoot With Internet Access,9 ay önce,6
That's a fierce looking drone,Kumar Aniket,9 ay önce,1
"Still love your content, hoping to see you teach us some day...🇺🇲️",Joel Elive Mudoh,9 ay önce,2
Really want to try drone flying some day.,technicaldisasters,9 ay önce,1
This lady buys every New drone at the time️amazing,Nassuri Vlogs,9 ay önce,2
Excellent!!!!!!,Wildlife Israel Yuval Dax,9 ay önce,0
"So , i should work a year without eating  or buying  new socks to get this drone",BY THEO,9 ay önce,3
"its been 3 years i watched your vids , but don't know i lost you among local Indiana revivers . i again somehow end here by seeing you really i love you , i just love you a lot .",Nood guru,5 ay önce,0
"It's the way Justine described the strap that holds the Mavic 3 together for me. LOL. ""It's like little suspenders....like little overalls!"" HAHAHA",Chestin Hay,9 ay önce,1
The Best ️,Mouad El Massoudi,9 ay önce,1
"I think you need the Cine version, iJ ",Roadrider_27,9 ay önce,0
1st view from your Indian die hard fan️️ love you Justin ,NURESH TAMIL,9 ay önce,0
I make this video 1k like by click ,Ameen,9 ay önce,4
Was waiting just after their premiere.... Knew it gotta be here before others.,Param Drall,9 ay önce,1
That drone is on a whole new level! I want Darth Vader's pet!,Pyromancer,9 ay önce,0
Justine you are my favorite youtuber ️,flipbook fun,9 ay önce,2
"A question for Justine. 

I know you have a library of all kinds of tech and cough probably afford the stuff you do not have. Can you genuinely say you still get excited to get expensive tech? Like a been there and done that? Or yes of course I do",TheOutsidersPost,9 ay önce,0
HOORAY A NEW DRONE!!!!!!!!!!,Rman Nayr,9 ay önce,1
Claim your “here within an hour” ticket right here,,9 ay önce,127
Thank Djibouti for producing a out of reach drone,kamikazekaos,9 ay önce,0
I only watch your videos for tech! So I wait for yours to come out!,Almighty NZ,9 ay önce,1
How loud is it? Louder than the Mavic  zoom?,Matt_76,9 ay önce,1
Hey Justine....would you choose the dji smart controller with the built in screen or the standard one,B Fahey,9 ay önce,1
Just as I was about to buy a Drone. This new one comes out.  Looks like I gotta save up more money.,Joe W,9 ay önce,1
"Judgement, in turn Acceptance, are fallacies because one is Informed and Functions under a unique Gold Standard birthed amongst varying blends of cultures and religions, not a vacuum ",Abell Seyfu,9 ay önce,4
DC Rainmaker just put out a vid detailing the LONG list of unavailable features on this drone (until late Jan 2022). Worth a watch; it's actually kind of disturbing.,Epic Mode Engaged,9 ay önce,1
"Too bad that in Canada now you need to choose between your career or flying a drone, unless you want the mini version.",charles Enault,9 ay önce,0
"Big fanBig fan

Love  from Bangladesh ",Mr.Perfect,9 ay önce,1
