text,author,date,like
"At least apple kept the look the same. I finally can keep the 12pro max until they make changes. But then I realized better battery, camera, 120hz. Brighter display, better colors, and obviously slightly faster with better 5g. I think I might upgrade even though its small changes, it makes a big difference . Let me know",Loitersquad E,11 ay önce,1
It was always seeing fun how excited you get about every braand new iPhones ,Adnan Khan,10 ay önce,4
"Yessss, I was WAITING for Justine to make this video so I can confirm that YES the Sierra Blue is so pretty  can’t wait for Friday",Danny 101,11 ay önce,8
"Interesting to see iphones still suffer from aberrations in certain light conditions ,  it also appears at times there is still white balance flicker that was also noticeable on the 11 and 12 models.",mikldude,11 ay önce,0
I love her unboxing apple products she is always so hyped ! Love it !,Kenneley D,11 ay önce,0
Love it and loving mine! Receiving The Sierra blue 13 pro Max last week is a true blessing from God thought I love all the phones u just filmed. Thank you for this. God bless ️️,Ashley AfiaYaoGod'sChild Butler,9 ay önce,0
"Been here since I got my iPhone 5C , always so excited to see you unbox the new iPhones!",zachhxoxo,11 ay önce,0
I love how she cut out the “Siri” when she was saying “Hey Siri” so it doesn’t activate Siri on our iPhones,sethgquinn,11 ay önce,64
adorei perfeito,Rodrigo Galvão,11 ay önce,0
Watching iJustine unbox a new iPhone every year makes me wish I had that kind of money to splurge. I want the sierra blue color to be around when I upgrade my 11 Pro Max.,KJapple_38,11 ay önce,0
I go to iJustine for any electronic devices! I love her reviews and unboxing!,ChocolateKyppCookie,6 ay önce,1
I love how she bleeps out Siri so our devices don’t go off just the little things️️,Delany,11 ay önce,2
unboxing a new iPhone is so satisfying ,Aribella Menold,11 ay önce,3
"120 hertz
1TB of storage for the pros
Up to 512GB for the standard 13
64GB dropped entirely ",Anthony Roman,11 ay önce,14
"So happy they sent you the pink phone. Love it, but I’m excited for the Pro Max in sierra blue. Friday can’t come soon enough!",Tamara Moores,11 ay önce,0
"GAHH I WAS WAITING FOR THAT :O-ing MOMENT!!!! I’m super excited honestly for you, I just got the iPhone 12 Pro Max about a month ish ago and honestly that Sierra blue just looks stunning, but definitely thinking I might keep this phone for a while then get the new iPad mini or the pro for art work ",a0m_i Aspen,11 ay önce,0
"I pre-ordered the iPhone 13 Pro Max Sierra Blue. The color really grew on me. Silver, graphite, and gold are classics, but they look exactly the same as last year’s phone. Sierra Blue looks violet and beautiful.",Jebus Bhrist,11 ay önce,5
You do an amazing job in a male dominate tech world !! well done keep it up,Boss Reviews,11 ay önce,3
Legend has it Justine camped out in front of her Mac to make this public exactly when she could for us!,Tanner Hash,11 ay önce,132
It’s always a great day when Justine posts ,Diego’s Version,11 ay önce,0
"I really like the way you get happy and excited for new products, I'm same as you
Most other YouTubers unbox them like it's just a piece of cake",Arian,11 ay önce,0
Been watching your videos since iPhone 7/8. curious does the pink iPhone come in iPhone 13 pro max? Want it but love the big screen. Thanks for your excitement every time,Orly C,11 ay önce,0
Loved Sierra Blue  Absolutely gorgeous,Nusrat Amin Nahin,11 ay önce,0
i preordered the pink after having the xr since 2018 and i’m so excited,Lola Z,11 ay önce,1
I always watch iJustin and Marquess back to back! :),Jeffrey Lee,11 ay önce,11
Got the new blue one coming in on Friday I can’t wait for that nice battery life on the pro max,Vulgar Kiwi,11 ay önce,1
The new iPhones looks amazing! ,Ana Membreno,11 ay önce,0
"Your videos are the best, I love the fact that I can share mi excitement with you hahaha I'm making an upgrade from my iphone 6S to the 13 Pro... but idk if I should choose the Sierra Blue or the Silver... HELP",Fernanda Sesma,11 ay önce,0
"All these years later and I’m still watching your iPhone videos, I love it!",Jared Jordan,11 ay önce,4
I've been watching your videos from when you reviewed the iPhone 4s! And we were all so excited about siri being born. Great videos!,Lucas Downen,11 ay önce (düzenlendi),1
"Whenever I see your video in my recommendations. I be like 'oh yh let's go check out on ijustine being excited about the iPhone"" your enthusiasm is everything! Keep it up",Jess Jess,11 ay önce,19
"Unboxing  videos are now kind of boring , but she makes it exciting somehow ️. And I love it",MrEleven,11 ay önce,0
this once-in-a-year video energy. i'm LIVING for this moment! happy iPhone season!!!,Peterman Valley,11 ay önce,0
Her excitement about these new iPhones just made my day. It's the iPhone season!,CEHDA Costa,11 ay önce,0
"Apple really said, “Have Justine unbox all of them!! Maybe her infectious energy will have everyone forget that it’s just another iPhone 12 Pro Max”",ChaosMoogle,11 ay önce,1
ngl she makes me so happy i watch thtese videos evbery time the new phone comes out and i see her all exited about it just as much as i am <3,paris raf,4 ay önce,0
"Okay, first, I wanted to buy the iPhone 13 mini in pink but I changed my mind after seeing your video. I absolutely want this phone in midnight color ! It is so beautiful ! ",Lorine Biancarelli,11 ay önce,0
Upgrading from the XS Max to the 13 Pro Max! so freaking excited!,MCV EDITION,11 ay önce,0
"The phone call from “the baby” was the most coolest thing about this video. It instantly melted my heart. I’m a sucker for babies. 

I can’t believe I’ve watched your videos many times before and have not subscribed. Subscribing now, lol.",Versiongurl,11 ay önce (düzenlendi),0
"Wow, the new Midnight phone looks every bit as amazing as the Sierra Blue iPhone.",Randy Ragsdale,11 ay önce,1
The fact she censored the “ri” in the hey siri is amazing. So happy to see this amount of thinking about her audience.,ofek biton,11 ay önce,15
I was think about buying the iPhone 13 but the changes are so minimal (at least for me) that the 12 seems fine for now. Great video by the way.,Aman Singh,11 ay önce (düzenlendi),14
You are the only one who always excited with new iphones Always positive feedback rather than other youtubers,A2🇺🇸 ꪜ,11 ay önce,0
I was really really hoping for a bronze color which would have been so beautiful. I saw a couple renders and I wish they had done it,Uriel Castro,11 ay önce,2
Justine you always have a way of having my conscious question itself… I don’t wanna upgrade because I have the 12 pro max ,F,10 ay önce,2
Yay ..You are the only person I love watching when it comes to any of the latest apple products!!,Mina Cullinane,11 ay önce,0
I’ve been a Samsung user my whole life and I recently just switched over to the iPhone 13 and it’s the greatest purchase I’ve ever made,AverageGalaxyGamer,8 ay önce,0
All notifications from my favorite tech youtubes are popping out. This put a smile on my face,JerryMasinag,11 ay önce,4
iPhone new series + ijustine impressions = hell yeah!!!,Hiran K Vinod,11 ay önce,0
Can wait to see the the future holds with these new phones!,Dan Koeberl,11 ay önce,1
"excelent video! good job, I love your content",David Oleas,10 ay önce,0
